danceability,track_genre,valence,track_name
0.558,anime,0.256,LilaS
0.406,anime,0.189,Never Coming Back
0.525,anime,0.36,Torches
0.532,anime,0.446,Lemon
0.495,anime,0.748,Anoko secret
0.615,anime,0.137,Through the Mists
0.393,anime,0.68,キヅアト
0.47,anime,0.189,THE HERO !! 〜怒れる拳に火をつけろ〜
0.186,anime,0.0361,Evil Morty Theme (For The Damaged Coda) - Epic Version
0.271,anime,0.111,Yoriichi Theme
0.699,anime,0.561,ODD FUTURE
0.659,anime,0.538,Irony
0.586,anime,0.21,Howl's Moving Castle (Merry Go Round)
0.566,anime,0.129,Hokage's Funeral
0.725,anime,0.122,Shou Ga Nai
0.749,anime,0.912,Habit
0.865,anime,0.323,Unravel (Tokyo Ghoul)
0.477,anime,0.269,This game
0.559,anime,0.0787,Creep
0.693,anime,0.612,Over For You (Rengoku Rap)
0.703,anime,0.131,Kids
0.797,anime,0.696,Pirate King
0.229,anime,0.0722,Eleven
0.414,anime,0.395,IGNITE
0.49,anime,0.338,To the Grand Line (One Piece)
0.61,anime,0.258,Every Breath You Take
0.525,anime,0.195,Separate Ways
0.379,anime,0.0988,Path of the Wind (My Neighbor Totoro)
0.622,anime,0.178,Gurenge Lofi (Demon Slayer)
0.652,anime,0.109,Running Up That Hill - Lofi
0.525,anime,0.221,Stranger Things Theme - Lofi
0.495,anime,0.642,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER
0.498,anime,0.613,"Attention, please!"
0.433,anime,0.626,サママ・フェスティバル!
0.439,anime,0.14,五月雨
0.265,anime,0.071,Futari no kimochi
0.431,anime,0.45,疾風伝
0.51,anime,0.514,自閉円頓裹
0.896,anime,0.641,Kaikai Kitan but is it okay if it's lofi?
0.334,anime,0.478,Diver
0.678,anime,0.358,Naruto Shippuden Samidare - Trap Remix
0.482,anime,0.763,燦々デイズ
0.537,anime,0.727,Re:Re:
0.898,anime,0.573,My War but is it okay if it's lofi?
0.481,anime,0.589,イマジネーション
0.691,anime,0.581,ODD FUTURE short ver.
0.255,anime,0.406,上
0.362,anime,0.673,ファティマ
0.728,anime,0.546,Bunny Girl
0.4,anime,0.0955,Counter Attack Mankind
0.668,anime,0.811,Koko de Iki wo Shite
0.536,anime,0.849,ブルーバード
0.567,anime,0.196,Call Your Name
0.335,anime,0.246,朝が来る
0.809,anime,0.26,Kamado Tanjiro no Uta but is it okay if it's lofi?
0.804,anime,0.73,Always
0.272,anime,0.24,Stardust Crusaders
0.496,anime,0.0737,Symphonicsuite (Aot) Part2-1st: Attack on Titan (Wmid)
0.276,anime,0.0586,The Other Side of the Sea
0.829,anime,0.674,Bounce Back (Luffy Rap)
0.441,anime,0.411,Just A Little Bit
0.569,anime,0.782,Forget Me Not
0.409,anime,0.458,Sincerely
0.47,anime,0.264,Departures 〜あなたにおくるアイの歌〜
0.808,anime,0.547,Family Business (Spy x Family Rap)
0.844,anime,0.591,Naruto Theme Song Freestyle
0.368,anime,0.446,Sparkle Lofi (Your Name)
0.767,anime,0.232,Howl's Moving Castle Lofi (Merry Go Round)
0.376,anime,0.106,The World Lofi (Death Note)
0.475,anime,0.135,Inferno Lofi (Fire Force)
0.29,anime,0.13,Departure Lofi (Hunter X Hunter)
0.572,anime,0.469,Shinzou Wo Sasageyo! (Attack On Titan)
0.512,anime,0.0837,The Day Lofi (My Hero Academia)
0.587,anime,0.211,Karma
0.538,anime,0.369,Pretender
0.422,anime,0.0544,Crossing Fields (Sword Art Online)
0.332,anime,0.128,Again Lofi (Fullmetal Alchemist Brotherhood)
0.564,anime,0.333,Princess Mononoke Lofi (The Legend of Ashitaka)
0.404,anime,0.607,サママ・フェスティバル!
0.205,anime,0.198,This Game Lofi (No Game No Life)
0.225,anime,0.0415,空蝉
0.38,anime,0.664,ニワカ雨ニモ負ケズ
0.383,anime,0.332,REMEMBER
0.438,anime,0.842,嘘
0.669,anime,0.833,空と虚
0.388,anime,0.775,足跡
0.28,anime,0.0393,T-Kt
0.492,anime,0.349,それは小さな光のような
0.652,anime,0.266,UTAtoHIBIKI
0.742,anime,0.892,L no Theme B
0.289,anime,0.212,みちしるべ
0.431,anime,0.122,Vogel im Kafig
0.399,anime,0.502,SPARK-AGAIN
0.694,anime,0.556,ODD FUTURE
0.516,anime,0.27,To the Grand Line
0.372,anime,0.3,ブラッドサーキュレーター
0.463,anime,0.41,SAKURA
0.445,anime,0.438,"Luffy's Fierce Attack (from ""One Piece"")"
0.509,anime,0.755,我武者羅 (TV size)
0.415,anime,0.555,Reason Living
0.483,anime,0.4,RESISTER
0.739,anime,0.794,Sasuke
0.609,anime,0.533,外道讃歌
0.409,anime,0.577,センチメンタルクライシス
0.537,anime,0.36,Dark Crow
0.49,anime,0.339,Aryetti's Song
0.322,anime,0.107,"Kamado Tanjirou no Uta - Orchestral Version (from ""Demon Slayer"")"
0.536,anime,0.157,"Sadness and Sorrow (From ""Naruto"")"
0.737,anime,0.591,Yellow Flash (Minato Rap)
0.509,anime,0.859,Gotoubun no Katachi
0.0999,anime,0.0922,The Flower Garden
0.513,anime,0.247,The Warriors
0.524,anime,0.771,A Town with an Ocean View
0.547,anime,0.171,attack ON taian [TFSv]
0.552,anime,0.543,The Reluctant Heroes
0.636,anime,0.286,My Neighbor Totoro (Path of the Wind)
0.456,anime,0.143,Rex Incognito (Zhongli Theme) - Epic Version
0.408,anime,0.807,Shoukei to Shikabane no Michi [TV Size]
0.844,anime,0.834,Next Hokage (Naruto Rap) [feat. Ozzaworld]
0.686,anime,0.558,The Girl I Have a Crush On
0.567,anime,0.246,Demon Slayer Freestyle
0.612,anime,0.214,Renai Circulation (Bakemonogatari)
0.68,anime,0.848,トリコになれ
0.548,anime,0.557,Tema de Digimon 2 Impacto Rojo
0.461,anime,0.354,give it back
0.36,anime,0.0856,This Is Revenge
0.492,anime,0.351,give it back
0.174,anime,0.289,Remembering (feat. Tate McRae)
0.351,anime,0.427,形勢逆転
0.494,anime,0.536,激と撃
0.408,anime,0.154,最恐
0.715,anime,0.764,lit
0.524,anime,0.638,COLORS -CODE GEASS OPENING MIX-
0.722,anime,0.816,Kuroi Light
0.422,anime,0.0664,Guts
0.664,anime,0.53,ダブルシャッフル
0.56,anime,0.689,往け
0.495,anime,0.404,Strong and Strike
0.782,anime,0.815,Blue Bird but is it okay if it's lofi?
0.734,anime,0.85,奇術師のバイレ
0.442,anime,0.635,chAngE
0.55,anime,0.595,HERO A
0.433,anime,0.697,三原色
0.508,anime,0.0526,Despair
0.713,anime,0.645,青100色
0.853,anime,0.548,Gurenge but is it okay if it's lofi?
0.641,anime,0.161,Smells Blood
0.324,anime,0.157,The Voice in My Heart
0.299,anime,0.328,Kai's Theme
0.393,anime,0.523,ALONES
0.345,anime,0.185,Counter Attack-Mankind
0.368,anime,0.775,Port Ormos
0.598,anime,0.452,Lucky Ending
0.472,anime,0.481,RISE
0.268,anime,0.148,Attack on Titan Theme
0.524,anime,0.12,Kingdom in Blue
0.47,anime,0.584,RISE
0.713,anime,0.492,再会 (produced by Ayase)
0.517,anime,0.605,Power of Mujin Park
0.516,anime,0.48,115万キロのフィルム
0.531,anime,0.823,Make my story
0.801,anime,0.496,Red (Uchiha Rap) [feat. Khantrast]
0.645,anime,0.0744,Counting Rice
0.547,anime,0.647,Rising Hope
0.645,anime,0.226,The World (Death Note)
0.527,anime,0.417,集結の園へ
0.863,anime,0.0518,Everything's Alright
0.811,anime,0.838,Resident Evil Rap
0.63,anime,0.409,Adán vs Zeus Rap
0.643,anime,0.731,たましいの居場所
0.587,anime,0.628,Amor Vil
0.22,anime,0.0822,帰郷
0.306,anime,0.109,Hokage Funeral (Naruto Original Soundtrack)
0.594,anime,0.112,Man Of The World (Obito's Fate)
0.433,anime,0.303,Signal
0.449,anime,0.243,Tokyo Revengers -Main Theme-
0.625,anime,0.783,BANG!!!
0.609,anime,0.449,魔法
0.404,anime,0.495,旅人の唄
0.787,anime,0.488,fool
0.473,anime,0.283,Departures 〜あなたにおくるアイの歌〜
0.76,anime,0.913,Flamingo
0.486,anime,0.16,Voices of the Chord
0.526,anime,0.208,You're in Love
0.495,anime,0.621,No.1
0.807,anime,0.939,死神
0.73,anime,0.385,Hikaru Nara but is it okay if it's lofi?
0.351,anime,0.311,Spin and Burst
0.466,anime,0.339,暴走する悪意
0.502,anime,0.808,スターマーカー (Album Mix)
0.799,anime,0.382,Death Note Freestyle
0.708,anime,0.525,Hands Up to the Sky
0.29,anime,0.394,秘密
0.58,anime,0.769,シンデレラ
0.366,anime,0.136,Rittaikidou
0.675,anime,0.773,コイワズライ
0.562,anime,0.526,Diamond is unbreakable - Main Theme
0.471,anime,0.265,Akatsuki no Requiem (TV Size)
0.502,anime,0.0696,"rest well, my friend"
0.854,anime,0.445,Natsukashii
0.179,anime,0.049,Fairy Tail Main Theme - Slow ver.
0.533,anime,0.399,The Sound of Rain
0.799,anime,0.731,Always
0.506,anime,0.35,HALLOWEEN PARTY - プペル Ver.
0.393,anime,0.353,Dragon Force
0.325,anime,0.0949,Opening Song - Merry-Go-Round of Life
0.537,anime,0.0964,Stuck in Æther
0.591,anime,0.0718,The Wild Dance
0.539,anime,0.104,To Be Continued..
0.308,anime,0.549,awake
0.473,anime,0.223,LAST STARDUST
0.394,anime,0.324,My Dearest
0.333,anime,0.52,ALIVE
0.552,anime,0.403,70億にただ1つの奇跡
0.479,anime,0.421,Symphonicsuite (Aot) Part2-5th: Apple Seed
0.495,anime,0.642,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER
0.535,anime,0.543,Garou Miedo Cósmico Rap. El Puño de Dios
0.169,anime,0.0734,千軍万馬
0.482,anime,0.293,チームの地力
0.545,anime,0.459,季節は次々死んでいく
0.621,anime,0.591,さよならごっこ
0.57,anime,0.514,NARUTO Main Theme'16
0.444,anime,0.23,闇夜
0.682,anime,0.109,Dandelion's Lullaby
0.661,anime,0.435,katharsis (TV edit)
0.879,anime,0.433,Shinzo wo Sasageyo but is it okay if it's lofi?
0.339,anime,0.486,INNOCENCE
0.631,anime,0.249,Samidare
0.502,anime,0.545,Daisy
0.236,anime,0.136,Akuma no Ko - Cinematic Version
0.241,anime,0.0385,Attack on D
0.438,anime,0.195,First Love
0.568,anime,0.211,Sadness and Sorrow
0.793,anime,0.158,SAKURA BURST (Naeleck Remix) - SACRA BEATS Singles
0.762,anime,0.248,Eight Gates Flow
0.394,anime,0.269,だってアタシのヒーロー。
0.616,anime,0.346,Overtaken
0.726,anime,0.73,Naruto Main Theme
0.747,anime,0.611,Yoruwahonoka
0.798,anime,0.457,Akatsuki
0.615,anime,0.167,Blue Bird
0.216,anime,0.0908,Ashes on The Fire
0.325,anime,0.364,Rakugakipeiji
0.586,anime,0.42,残酷な天使のテーゼ<Director's Edit. Version>
0.526,anime,0.847,Outsider
0.736,anime,0.784,ダンスホール
0.579,anime,0.352,決戦スピリット
0.449,anime,0.0745,Carol of The Bells - Epic Version
0.418,anime,0.272,Spirited Away (One Summer's Day)
0.497,anime,0.82,Last Dance
0.683,anime,0.607,Halo 4 Rap
0.627,anime,0.382,One More Coffee
0.601,anime,0.656,メレンゲ
0.541,anime,0.56,Yesterday
0.354,anime,0.277,Apoptosis - LIVE
0.546,anime,0.407,I Love...
0.498,anime,0.613,"Attention, please!"
0.481,anime,0.541,"En Marcha Estoy (From ""Tierra De Osos"")"
0.401,anime,0.446,Catch the Moment
0.624,anime,0.836,Get Wild
0.565,anime,0.691,ないものねだり - Revenge THE FIRST TAKE
0.473,anime,0.377,境界線
0.437,anime,0.0395,MAN OF THE WORLD
0.402,anime,0.312,RiGHT NOW
0.361,anime,0.39,バトンロード
0.738,anime,0.862,白金ディスコ
0.428,anime,0.575,紅蓮
0.477,anime,0.455,Sing My Pleasure
0.718,anime,0.761,Kokoroyohou
0.282,anime,0.518,静寂のアポストル
0.42,anime,0.191,Ashes on The Fire
0.592,anime,0.162,Call Your Name (Gv)
0.195,anime,0.0545,Symphonicsuite (Aot) Part2-6th: Thanksat
0.502,anime,0.884,No title
0.297,anime,0.533,Netsujou No Spectrum (Nanatsu No Taizai)
0.516,anime,0.517,Gambling
0.495,anime,0.587,Velonica
0.702,anime,0.507,orion
0.633,anime,0.688,感電
0.679,anime,0.168,Mystery Lands
0.502,anime,0.308,点描の唄
0.645,anime,0.131,Morning's Chant
0.635,anime,0.408,The Girl Who Fell from the Sky
0.809,anime,0.29,Again (Fullmetal Alchemist Brotherhood)
0.73,anime,0.152,Chala Head Chala (DBZ)
0.51,anime,0.593,Universe - LIVE
0.349,anime,0.442,No Doubt - LIVE
0.522,anime,0.633,Pending Machine - LIVE
0.555,anime,0.0884,Lost In My Room - LIVE
0.484,anime,0.277,Anarchy - LIVE
0.454,anime,0.63,Stand By You - LIVE
0.502,anime,0.558,Bedroom Talk - LIVE
0.437,anime,0.407,Brothers - LIVE
0.382,anime,0.218,I Love... - LIVE
0.491,anime,0.251,Pretender - LIVE
0.516,anime,0.299,Filament - LIVE
0.557,anime,0.347,Shower - LIVE
0.495,anime,0.541,Hello - LIVE
0.228,anime,0.347,Shukumei - LIVE
0.503,anime,0.357,Itan na Star - LIVE
0.562,anime,0.458,Midori no Amayoke - LIVE
0.724,anime,0.489,One Punch Man Rap Rock. Solo un Golpe
0.582,anime,0.29,Baki vs Oliva Rap. Pentágono Negro
0.692,anime,0.71,Qin Shi Huang vs Hades Rap. Un Auténtico Rey
0.586,anime,0.615,ODDTAXI
0.315,anime,0.332,サクラミツツキ
0.252,anime,0.139,Kodoku
0.784,anime,0.44,Lost In Paradise but is it okay if it's lofi?
0.64,anime,0.756,BAKU
0.585,anime,0.666,レイン
0.753,anime,0.653,Yoruwahonoka
0.435,anime,0.547,Breathe Out
0.505,anime,0.531,ライラック
0.809,anime,0.554,NEXUS <PODv>
0.345,anime,0.495,Death Note Theme
0.472,anime,0.637,PHOENIX
0.481,anime,0.502,Ah Yeah!!
0.7,anime,0.35,Fly High but is it okay if it's lofi?
0.595,anime,0.542,Perfect Time
0.437,anime,0.588,I Wanna Be...
0.796,anime,0.389,Samidare but is it okay if it's lofi?
0.522,anime,0.281,IGNITE (Fairlane Remix) - SACRA BEATS Singles
0.779,anime,0.197,Rainy Day
0.805,anime,0.234,Lavender
0.493,anime,0.228,Light Yagami Theme (Death Note) [Kira]
0.647,anime,0.767,ゴールデンタイムラバー
0.572,anime,0.671,courage
0.537,anime,0.214,Call of Silence x Zero Eclipse
0.339,anime,0.103,E.M.A
0.532,anime,0.265,"unravel (from ""Tokyo Ghoul"") - Piano Arrangement"
0.384,anime,0.267,Honkai World Diva - Movie Ver.
0.522,anime,0.169,Those Were the Days
0.196,anime,0.0898,Apetitan
0.679,anime,0.658,SIU
0.874,anime,0.457,Villain Arc (Shigaraki)
0.596,anime,0.407,REALIZE
0.785,anime,0.359,Demon King (Sukuna Rap)
0.662,anime,0.592,Lies (Itachi Rap) [feat. Eddie Rath]
0.422,anime,0.26,DYING WISH
0.573,anime,0.556,STORYSEEKER
0.434,anime,0.284,One Piece x Pirates of The Caribbean
0.549,anime,0.212,Sparkle (Your Name)
0.75,anime,0.577,Notice Me
0.734,anime,0.0785,Hang On
0.692,anime,0.868,Tokyo Ghetto
0.603,anime,0.549,サムライハート(Some Like It Hot!!)
0.493,anime,0.278,Merry Christmas Mr. Lawrence
0.484,anime,0.464,私
0.721,anime,0.595,Sola Nunca Estarás
0.743,anime,0.656,Rap de Buda
0.465,anime,0.139,黒点
0.474,anime,0.172,百花繚乱
0.435,anime,0.0395,Again from Your Lie in April
0.413,anime,0.586,Who are you?
0.521,anime,0.199,イザベラの唄 (Mandolin Version)
0.597,anime,0.397,One Last Kiss
0.279,anime,0.0825,Again (Your Lie in April Original Soundtrack)
0.539,anime,0.657,ひたむき
0.589,anime,0.192,Missing Piece
0.626,anime,0.821,ないない
0.316,anime,0.33,ホロネス
0.619,anime,0.0363,fukashigi no carte lofi (bunny girl senpai)
0.429,anime,0.345,Near no Theme
0.417,anime,0.411,main actor
0.344,anime,0.251,名前のない怪物
0.688,anime,0.133,Ultra Instinct
0.462,anime,0.206,ninelie
0.651,anime,0.293,Signal Flags
0.498,anime,0.64,No.1
0.141,anime,0.038,The Batman Theme - Epic Version
0.622,anime,0.362,Fairy Fountain
0.817,anime,0.921,Oni (Nezuko Rap)
0.416,anime,0.161,from the edge -TV ver.-
0.46,anime,0.253,"Unravel - Epic Version (from ""Tokyo Ghoul"")"
0.242,anime,0.275,Youseebiggirl/T:t
0.573,anime,0.539,DOA
0.639,anime,0.41,K21
0.584,anime,0.341,Overfly
0.493,anime,0.514,無心拍数 - アオアシ ver.
0.636,anime,0.0731,"Kamado Tanjiro no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") [Piano Solo]"
0.698,anime,0.306,Nausicaa Requiem
0.368,anime,0.345,Seven Deadly Sins
0.703,anime,0.759,Upgrade (Cyberpunk: Edgerunners)
0.599,anime,0.509,Drunk-Dazed - Japanese Ver.
0.707,anime,0.873,Berserk Skeleton Meme Song - Remix
0.643,anime,0.862,等身大のラブソング
0.573,anime,0.647,メレンゲ
0.794,anime,0.587,Más de ti (feat. Eva Ruiz)
0.556,anime,0.463,Independence
0.738,anime,0.528,Raiden vs Shiva Rap. La carga de la cima
0.669,anime,0.704,The Other Side
0.478,anime,0.414,Chala Head Chala
0.591,anime,0.559,Rap Deku Villano
0.481,anime,0.632,Fire! (Digimon)
0.509,anime,0.593,Adán vs Zeus Rap. El creador y su creación
0.622,anime,0.686,Mi Corazón Encantado - Dragon Ball Gt
0.764,anime,0.487,Sasaki kojiro vs. Poseidon
0.387,anime,0.541,アフターダーク
0.564,anime,0.49,ON MY OWN
0.37,anime,0.189,呪術廻戦
0.502,anime,0.695,瞬間センチメンタル
0.387,anime,0.604,平行線
0.176,anime,0.038,BUBBLE
0.388,anime,0.724,ホログラム
0.486,anime,0.551,イマジネーション
0.422,anime,0.551,生命線
0.447,anime,0.716,優しさの理由
0.463,anime,0.448,TRASH CANDY
0.703,anime,0.575,Iro Kousui but is it okay if it's lofi?
